area,code,region,item,base,ssp126,ssp585,ssp126_diff,ssp585_diff,ssp126_ratio,ssp585_ratio
Haiti,HTI,America Latin and Caribbean,Sorghum and products,18000.0,5463.637515231654,5463.637515231654,-12536.362484768346,-12536.362484768346,-69.64645824871303,-69.64645824871303
Haiti,HTI,America Latin and Caribbean,Soyabean Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Soyabean Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Soyabeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Spices, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sugar beet,13000.0,12675.656155429753,12675.656155429753,-324.3438445702468,-324.3438445702468,-2.4949526505403608,-2.4949526505403608
Haiti,HTI,America Latin and Caribbean,Sugar cane,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sugar non-centrifugal,1550000.0,1550000.0,1550000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Sugar, Refined Equiv",16000.0,15600.807575913544,15600.807575913544,-399.1924240864555,-399.1924240864555,-2.4949526505403496,-2.4949526505403496
Haiti,HTI,America Latin and Caribbean,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sunflowerseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sunflowerseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Sweet potatoes,102000.0,102000.0,102000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Sweeteners, Other",9127.0,9127.0,9127.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Tobacco,559.0,559.0,559.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Tomatoes and products,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,"Vegetables, Other",145000.0,145000.0,145000.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Wheat and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Wine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Wool (Clean Eq.),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,America Latin and Caribbean,Yams,63000.0,2935.363211552565,2935.363211552565,-60064.63678844743,-60064.63678844743,-95.34069331499593,-95.34069331499593
Honduras,HND,America Latin and Caribbean,Abaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Alcohol, Non-Food",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Apples and products,191.0,191.0,191.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Asses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Bananas,586000.0,586000.0,586000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Barley and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Beans,128000.0,15898.379873242151,15898.379873242151,-112101.62012675784,-112101.62012675784,-87.57939072402957,-87.57939072402957
Honduras,HND,America Latin and Caribbean,Beer,154000.0,135704.93197474926,136036.29115145805,-18295.068025250745,-17963.70884854195,-11.879914302110873,-11.664746005546721
Honduras,HND,America Latin and Caribbean,"Beverages, Alcoholic",13000.0,10285.77405394279,10285.77405394279,-2714.2259460572095,-2714.2259460572095,-20.878661123516995,-20.878661123516995
Honduras,HND,America Latin and Caribbean,"Beverages, Fermented",1000.0,719.4953608508505,726.1110311034267,-280.5046391491495,-273.88896889657326,-28.050463914914946,-27.38889688965732
Honduras,HND,America Latin and Caribbean,Bovine Meat,64000.0,63735.53903714277,63685.30715546986,-264.4609628572289,-314.69284453013825,-0.41322025446441923,-0.49170756957833683
Honduras,HND,America Latin and Caribbean,Buffaloes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Butter, Ghee",7000.0,6911.585162557807,6901.570373383401,-88.41483744219295,-98.42962661659931,-1.2630691063170385,-1.4061375230942752
Honduras,HND,America Latin and Caribbean,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Camels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Cassava and products,26000.0,26000.0,26000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Cattle,345402.0,344143.4753348589,344003.37035398086,-1258.524665141129,-1398.629646019137,-0.3643651933518455,-0.4049280681695966
Honduras,HND,America Latin and Caribbean,"Cereals, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Citrus, Other",1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Cocoa Beans and products,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Coconut Oil,1000.0,779.0440019268109,779.0440019268109,-220.9559980731891,-220.9559980731891,-22.095599807318912,-22.095599807318912
Honduras,HND,America Latin and Caribbean,Coconuts - Incl Copra,14000.0,14000.0,14000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Coffee and products,365000.0,365000.0,365000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Copra Cake,354.0,275.78157668209104,275.78157668209104,-78.21842331790896,-78.21842331790896,-22.095599807318912,-22.095599807318912
Honduras,HND,America Latin and Caribbean,Cotton lint,887.0,886.9999999999999,886.9999999999999,-1.1368683772161603e-13,-1.1368683772161603e-13,-1.1102230246251565e-14,-1.1102230246251565e-14
Honduras,HND,America Latin and Caribbean,Cottonseed,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Cottonseed Cake,922.0,922.0,922.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Cottonseed Oil,264.0,264.0,264.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Eggs,52000.0,38715.10898301074,36467.08331515997,-13284.891016989262,-15532.916684840027,-25.54786734036396,-29.870993624692368
Honduras,HND,America Latin and Caribbean,"Fats, Animals, Raw",3000.0,2987.1812155701996,2984.765508701237,-12.818784429800417,-15.234491298762805,-0.4272928143266852,-0.5078163766254251
Honduras,HND,America Latin and Caribbean,"Fish, Seafood",72100.0,72100.0,72100.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Fodder crops,1400.0,1400.0,1400.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Fruits, Other",80000.0,80000.0,80000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Goats,10304.0,10298.365021535044,10297.749007027354,-5.634978464955566,-6.25099297264569,-0.0546872910030638,-0.060665692669314986
Honduras,HND,America Latin and Caribbean,Grapefruit and products,24000.0,24000.0,24000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Grapes and products (excl wine),183.0,183.0,183.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Grazing,16899168.0,16899168.0,16899168.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Groundnut Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Groundnut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Groundnuts (Shelled Eq),82.0,82.0,82.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Hides and skins,9976.0,9934.870133797192,9927.058157943282,-41.129866202807534,-48.94184205671809,-0.4122881535967071,-0.49059585060864386
Honduras,HND,America Latin and Caribbean,Honey,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Hops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Horses,3962.0,3897.0532324315736,3889.780518534371,-64.94676756842637,-72.21948146562909,-1.639241988097584,-1.8228036715201679
Honduras,HND,America Latin and Caribbean,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Lemons, Limes and products",27000.0,27000.0,27000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Maize Germ Oil,8000.0,4113.699640757924,3612.5857476057136,-3886.3003592420764,-4387.414252394286,-48.57875449052595,-54.84267815492858
Honduras,HND,America Latin and Caribbean,Maize and products,667000.0,743487.5602333834,605180.0116876526,76487.56023338344,-61819.98831234744,11.467400334840105,-9.268364064819712
Honduras,HND,America Latin and Caribbean,"Meat, Other",1000.0,976.4737642096144,972.7990267165978,-23.526235790385613,-27.200973283402163,-2.3526235790385597,-2.7200973283402208
Honduras,HND,America Latin and Caribbean,Milk - Excluding Butter,683000.0,674373.2380038548,673396.0807172661,-8626.761996145244,-9603.919282733928,-1.2630691063170163,-1.4061375230942752
Honduras,HND,America Latin and Caribbean,Millet and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Mules,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Mutton & Goat Meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Nuts and products,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Oats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Offals, Edible",8000.000000000001,6455.911852495166,6194.157203033355,-1544.0881475048345,-1805.8427969666463,-19.301101843810432,-22.57303496208307
Honduras,HND,America Latin and Caribbean,"Oil, palm fruit",2344109.0,2344109.0,2344109.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Oilcrops Oil, Other",19000.0,19000.0,19000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Oilcrops, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Oilseed Cakes, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Olive Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Olives (including preserved),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Onions,14000.0,14000.0,14000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Oranges, Mandarines",267000.0,267000.0,267000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Palm Oil,700000.0,700000.0,700000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Palm kernels,185000.0,185000.0,185000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Palmkernel Cake,97089.0,91718.54607751797,91718.54607751797,-5370.453922482033,-5370.453922482033,-5.5314751645212485,-5.5314751645212485
Honduras,HND,America Latin and Caribbean,Palmkernel Oil,79000.0,74630.13462002821,74630.13462002821,-4369.865379971787,-4369.865379971787,-5.5314751645212485,-5.5314751645212485
Honduras,HND,America Latin and Caribbean,Peas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Pepper,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Pigmeat,10000.0,7514.310036529035,7083.595890132173,-2485.6899634709653,-2916.404109867827,-24.85689963470965,-29.164041098678272
Honduras,HND,America Latin and Caribbean,Pigs,157815.0,116187.16541088757,111542.8238415158,-41627.83458911243,-46272.1761584842,-26.3776159358188,-29.320518428846565
Honduras,HND,America Latin and Caribbean,Pimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Pineapples and products,87000.0,87000.0,87000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Plantains,96000.0,96000.0,96000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Potatoes and products,27000.0,9540.476669251717,9540.476669251717,-17459.523330748285,-17459.523330748285,-64.66490122499364,-64.66490122499364
Honduras,HND,America Latin and Caribbean,Poultry Birds,97625000.0,72210764.0411883,69372094.37123962,-25414235.9588117,-28252905.628760383,-26.03250802439099,-28.94023623944726
Honduras,HND,America Latin and Caribbean,Poultry Meat,194000.0,144437.1373596939,136050.27236809686,-49562.86264030609,-57949.72763190314,-25.54786734036396,-29.870993624692343
Honduras,HND,America Latin and Caribbean,"Pulses, Other and products",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Rape and Mustard Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Rice (Milled Equivalent),66000.0,67392.43562629363,68500.57984038493,1392.4356262936344,2500.579840384933,2.109750948929756,3.7887573339165703
Honduras,HND,America Latin and Caribbean,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Roots, Other",12000.0,12000.0,12000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Rye and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Seed cotton,3276.0,3276.0,3276.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sesame seed,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sesameseed Cake,360.0,360.00000000000006,360.00000000000006,5.684341886080802e-14,5.684341886080802e-14,2.220446049250313e-14,2.220446049250313e-14
Honduras,HND,America Latin and Caribbean,Sesameseed Oil,314.0,314.00000000000006,314.00000000000006,5.684341886080802e-14,5.684341886080802e-14,2.220446049250313e-14,2.220446049250313e-14
Honduras,HND,America Latin and Caribbean,Sheep,6559.0,6555.7509123391565,6555.369137544021,-3.249087660843543,-3.630862455978786,-0.049536326587029667,-0.05535695160815424
Honduras,HND,America Latin and Caribbean,Silk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sisal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sorghum and products,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Soyabean Cake,848.0,848.0,848.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Soyabean Oil,95.0,95.0,95.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Soyabeans,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Spices, Other",1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sugar beet,490000.0,453425.87597209675,453425.87597209675,-36574.12402790325,-36574.12402790325,-7.46410694447005,-7.46410694447005
Honduras,HND,America Latin and Caribbean,Sugar cane,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sugar non-centrifugal,5030000.0,4654555.420693155,4654555.420693155,-375444.5793068446,-375444.5793068446,-7.464106944470073,-7.464106944470073
Honduras,HND,America Latin and Caribbean,"Sugar, Refined Equiv",26000.0,24059.332194437786,24059.332194437786,-1940.6678055622142,-1940.6678055622142,-7.46410694447005,-7.46410694447005
Honduras,HND,America Latin and Caribbean,Sunflower seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sunflowerseed Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sunflowerseed Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Sweet potatoes,21000.0,21000.0,21000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Sweeteners, Other",23000.0,16548.39329956957,16700.553715378814,-6451.606700430431,-6299.446284621186,-28.050463914914914,-27.38889688965733
Honduras,HND,America Latin and Caribbean,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Tobacco,5847.0,5847.0,5847.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Tomatoes and products,82000.0,82000.0,82000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,"Vegetables, Other",662000.0,662000.0,662000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Wheat and products,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Wine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Wool (Clean Eq.),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,America Latin and Caribbean,Yams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Abaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Alcohol, Non-Food",572000.0,572000.0,572000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Apples and products,399000.0,399000.0,399000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Asses,3.0,2.999858643217696,2.9998449614019846,-0.00014135678230386972,-0.0001550385980153557,-0.004711892743458623,-0.005167953267182224
Hungary,HUN,Europe East,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Barley and products,1484000.0,1484000.0,1484000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Beans,1713.0,1713.0,1713.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Beer,538000.0,538000.0,538000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Beverages, Alcoholic",78000.0,78000.0,78000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Beverages, Fermented",52000.0,52000.0,52000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Bovine Meat,33000.0,33000.0,33000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Buffaloes,84.0,84.0,84.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Butter, Ghee",9000.0,8999.883667996426,8999.87104860975,-0.11633200357391615,-0.12895139025022218,-0.0012925778174910363,-0.001432793224998008
Hungary,HUN,Europe East,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Camels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Cassava and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Cattle,240140.0,240138.30427791874,240138.088605496,-1.6957220812619198,-1.9113945039862301,-0.0007061389527995843,-0.0007959500724519231
Hungary,HUN,Europe East,"Cereals, Other",319000.0,319000.0,319000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Citrus, Other",1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Cloves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Cocoa Beans and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Coconut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Coconuts - Incl Copra,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Coffee and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Copra Cake,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Cotton lint,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Cottonseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Cottonseed Cake,272.0,272.0,272.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Cottonseed Oil,200.0,200.0,200.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Dates,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Eggs,140000.0,139999.99999999997,139999.99999999997,-2.9103830456733704e-11,-2.9103830456733704e-11,-2.220446049250313e-14,-2.220446049250313e-14
Hungary,HUN,Europe East,"Fats, Animals, Raw",43000.0,43000.00000000001,43000.00000000001,7.275957614183426e-12,7.275957614183426e-12,2.220446049250313e-14,2.220446049250313e-14
Hungary,HUN,Europe East,"Fish, Seafood",23860.0,23860.0,23860.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Fodder crops,6500970.0,6500970.0,6500970.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Fruits, Other",171000.0,171000.0,171000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Goats,7878.0,7878.0,7877.9989889821545,0.0,-0.0010110178454851848,0.0,-1.28334329163593e-05
Hungary,HUN,Europe East,Grapefruit and products,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Grapes and products (excl wine),435000.0,435000.0,435000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Grazing,6872355.0,6872355.0,6872355.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Groundnut Cake,1477.0,1343.356642842766,1343.356642842766,-133.64335715723405,-133.64335715723405,-9.048297708682062,-9.048297708682062
Hungary,HUN,Europe East,Groundnut Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Groundnuts (Shelled Eq),4.0,4.0,4.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Hides and skins,3564.9999999999995,3565.0000000000005,3565.0000000000005,9.094947017729282e-13,9.094947017729282e-13,2.220446049250313e-14,2.220446049250313e-14
Hungary,HUN,Europe East,Honey,14000.0,14000.0,14000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Hops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Horses,912.0,911.9643731045485,911.9601485251573,-0.03562689545151443,-0.03985147484274876,-0.003906457834590427,-0.0043696792590752764
Hungary,HUN,Europe East,Jute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Lemons, Limes and products",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Maize Germ Oil,40000.0,40000.0,40000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Maize and products,8365000.0,8524370.173962586,6975487.606470849,159370.17396258563,-1389512.3935291506,1.905202318739807,-16.611026820432162
Hungary,HUN,Europe East,"Meat, Other",6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Milk - Excluding Butter,2019000.0,2018973.9028538652,2018971.0719047878,-26.09714613482356,-28.928095212206244,-0.001292577817479934,-0.0014327932249758035
Hungary,HUN,Europe East,Millet and products,3230.0,3230.0,3230.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Mules,4.0,3.9999886606422326,3.999971269485359,-1.1339357767425895e-05,-2.8730514641139848e-05,-0.0002834839441856474,-0.0007182628660284962
Hungary,HUN,Europe East,Mutton & Goat Meat,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Nuts and products,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,Oats,77000.0,77000.0,77000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Offals, Edible",51000.0,50489.36775257965,49972.859099685586,-510.632247420348,-1027.1409003144145,-1.001239700824208,-2.014001765322382
Hungary,HUN,Europe East,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Oilcrops Oil, Other",4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Oilcrops, Other",19000.0,19000.0,19000.0,0.0,0.0,0.0,0.0
Hungary,HUN,Europe East,"Oilseed Cakes, Other",53519.0,53519.0,53519.0,0.0,0.0,0.0,0.0
